order_id,customer_id,order_date,payment_value,decoy_flag,decoy_noise
109985,575,2024-03-12,167.18,C,201.24
109986,987,2024-01-29,241.42,C,217.49
109987,554,2024-06-20,86.5,C,72.58
109988,761,2024-04-12,151.78,B,127.01
109989,110,2024-02-23,47.81,C,44.34
109990,666,2024-01-18,285.76,C,255.03
109991,197,2024-01-14,460.57,B,463.19
109992,660,2024-01-25,115.43,D,42.79
109993,968,2024-02-08,95.0,A,78.22
109994,884,2024-01-22,325.92,C,298.35
109995,722,2024-02-13,322.07,C,354.45
109996,949,2024-01-11,265.52,D,215.67
109997,384,2024-08-16,60.26,C,19.45
109998,453,2024-01-07,8.63,C,-7.49
109999,452,2024-06-10,146.84,C,129.67
110000,755,2024-05-26,220.52,C,217.79
110001,107,2024-02-14,115.94,A,99.14
110002,5,2024-03-18,317.76,C,217.33
110003,144,2024-02-04,98.38,C,83.39
110004,137,2024-02-29,35.3,C,-15.52
110005,793,2024-01-25,115.6,D,89.57
110006,441,2024-01-22,207.24,C,219.27
110007,166,2024-02-21,69.69,C,36.29
110008,648,2024-02-11,192.83,C,138.6
110009,640,2024-02-21,146.24,B,165.66
110010,65,2024-01-21,454.08,C,538.04
110011,415,2024-01-28,292.29,C,251.47
110012,801,2024-01-06,674.84,B,561.66
110013,439,2024-01-04,56.86,C,31.23
110014,380,2024-01-18,361.52,B,326.13
110015,128,2024-01-05,23.79,C,20.66
110016,197,2024-01-07,308.82,C,271.52
110017,594,2024-04-10,33.45,C,65.7
110018,804,2024-01-03,257.98,C,286.3
110019,496,2024-03-05,194.57,C,254.91
110020,596,2024-01-20,210.0,D,194.98
110021,502,2024-05-03,20.01,C,-15.16
110022,152,2024-02-09,245.74,C,279.15
110023,701,2024-01-22,35.07,A,31.47
110024,723,2024-02-13,455.02,D,452.53
110025,28,2024-01-29,93.72,C,63.88
110026,60,2024-02-19,122.83,A,115.18
110027,94,2024-01-08,358.13,C,305.11
110028,999,2024-12-14,171.23,A,250.23
110029,847,2024-02-03,173.33,C,211.68
110030,114,2024-01-26,227.93,B,217.72
110031,841,2024-03-15,73.83,B,49.88
110032,124,2024-01-28,92.67,A,90.03
110033,551,2024-04-17,177.29,C,213.52
110034,927,2024-02-06,476.23,C,543.26
110035,257,2024-03-17,273.67,A,260.38
110036,13,2024-01-07,285.94,C,241.43
110037,740,2024-04-22,380.05,A,393.98
110038,194,2024-03-20,318.59,A,337.75
110039,554,2024-01-15,264.84,A,287.16
110040,933,2024-01-10,145.02,A,137.6
110041,185,2024-01-23,68.67,B,113.11
110042,35,2024-08-11,77.36,D,85.61
110043,549,2024-01-18,339.73,C,278.25
110044,75,2024-02-06,241.35,B,281.57
110045,250,2024-01-02,7.48,C,33.28
110046,978,2024-01-31,167.99,C,169.53
110047,639,2024-02-20,16.18,B,59.08
110048,20,2024-07-02,144.44,B,158.62
110049,962,2024-02-13,324.21,C,268.57
110050,728,2024-04-12,241.0,B,243.26
110051,247,2024-02-17,124.46,D,72.44
110052,720,2024-01-03,187.06,B,184.79
110053,663,2024-01-23,94.09,C,110.54
110054,439,2024-02-21,52.22,C,85.82
110055,825,2024-06-29,88.5,C,42.07
110056,434,2024-04-27,302.64,B,358.59
110057,166,2024-01-16,367.14,A,359.17
110058,303,2024-01-15,313.74,C,285.22
110059,620,2024-01-14,289.81,B,272.43
110060,349,2024-06-02,63.66,B,54.43
110061,128,2024-04-24,133.53,A,137.02
110062,670,2024-03-30,144.29,B,136.98
110063,964,2024-01-30,110.74,B,112.22
110064,349,2024-02-12,69.29,C,119.04
110065,236,2024-02-07,194.05,B,170.48
110066,634,2024-01-18,188.72,B,140.74
110067,811,2024-02-12,130.27,B,146.45
110068,374,2024-01-02,425.03,B,373.65
110069,233,2024-01-09,115.36,C,110.13
110070,923,2024-05-10,151.79,B,143.82
110071,993,2024-03-24,44.82,A,104.07
110072,594,2024-02-02,267.18,C,309.69
110073,64,2024-02-13,358.55,A,374.24
110074,6,2024-01-28,38.98,C,57.65
110075,864,2024-03-22,228.66,C,253.93
110076,799,2024-04-02,124.55,A,132.77
110077,204,2024-03-27,278.0,C,383.82
110078,508,2024-03-17,198.02,C,240.57
110079,599,2024-01-14,198.29,D,237.27
110080,157,2024-01-25,188.27,B,231.13
110081,387,2024-02-08,496.77,C,473.66
110082,609,2024-01-25,52.68,C,16.41
110083,871,2024-03-25,16.55,C,30.76
110084,220,2024-01-24,269.55,B,208.62
110085,210,2024-01-09,64.09,C,37.27
110086,108,2024-01-31,282.62,A,256.7
110087,509,2024-08-22,261.18,A,217.59
110088,726,2024-01-16,86.86,A,47.39
110089,148,2024-02-26,773.49,C,791.25
110090,720,2024-02-04,404.52,C,408.84
110091,58,2024-01-05,155.57,C,154.45
110092,244,2024-02-10,191.32,A,211.38
110093,57,2024-03-13,345.56,C,370.1
110094,71,2024-02-13,56.74,A,44.94
110095,497,2024-05-03,229.59,D,226.1
110096,260,2024-01-21,153.17,B,196.28
110097,554,2024-01-06,413.62,C,412.89
110098,358,2024-06-14,29.28,B,22.33
110099,34,2024-01-29,201.12,C,165.64
110100,484,2024-02-21,56.42,D,68.0
110101,786,2024-04-04,232.06,B,277.73
110102,353,2024-01-24,171.86,C,233.9
110103,705,2024-03-16,186.21,C,194.15
110104,880,2024-01-09,293.82,B,238.5
110105,921,2024-01-21,248.21,C,224.78
110106,429,2024-01-10,95.53,C,79.6
110107,142,2024-04-10,20.67,B,30.19
110108,779,2024-01-16,33.27,C,39.53
110109,633,2024-03-16,99.09,C,100.76
110110,436,2024-06-21,189.09,C,139.69
110111,254,2024-02-15,160.15,A,126.11
110112,765,2024-02-16,193.64,D,235.07
110113,776,2024-02-07,353.91,C,321.65
110114,316,2024-01-24,103.59,C,92.25
110115,298,2024-02-08,280.61,C,319.0
110116,656,2024-02-25,183.85,C,197.36
110117,763,2024-09-13,377.56,C,442.65
110118,167,2024-06-15,199.04,B,227.86
110119,613,2024-04-28,462.84,D,427.92
110120,351,2024-05-11,263.75,C,205.93
110121,42,2024-02-07,327.47,D,338.25
110122,402,2024-03-05,100.02,A,87.78
110123,889,2024-05-15,372.33,C,373.57
110124,391,2024-01-30,468.07,C,495.03
110125,388,2024-07-14,243.14,C,242.15
110126,96,2024-02-02,134.82,C,104.65
110127,991,2024-02-25,334.3,A,391.55
110128,458,2024-03-15,278.51,A,284.55
110129,798,2024-06-29,559.44,B,662.75
110130,178,2024-01-17,237.27,A,215.99
110131,754,2024-03-23,154.45,C,163.26
110132,739,2024-02-14,181.87,D,178.76
110133,813,2024-01-19,84.26,B,88.11
110134,287,2024-03-30,131.71,C,177.6
110135,479,2024-02-18,26.96,C,13.58
110136,558,2024-03-05,149.81,B,143.48
110137,438,2024-01-24,339.23,D,368.22
110138,558,2024-02-09,596.84,D,663.36
110139,225,2024-02-27,125.93,A,112.15
110140,5,2024-02-01,256.05,C,297.11
110141,778,2024-01-14,154.41,B,175.05
110142,110,2024-07-14,124.01,C,160.0
110143,243,2024-02-12,66.85,B,122.24
110144,151,2024-03-20,438.85,B,349.42
110145,519,2024-02-01,38.52,C,44.22
110146,314,2024-01-27,226.03,C,218.14
110147,815,2024-02-01,48.73,C,27.05
110148,860,2024-02-01,106.48,C,121.83
110149,277,2024-02-17,423.51,A,465.2
110150,159,2024-02-17,64.77,A,106.41
110151,155,2024-02-11,210.9,C,180.69
110152,925,2024-01-09,373.23,C,432.6
110153,394,2024-02-11,220.92,C,205.74
110154,72,2024-01-12,228.47,B,211.31
110155,649,2024-01-09,218.65,A,225.47
110156,651,2024-06-10,322.66,A,371.74
110157,662,2024-02-25,366.13,C,445.6
110158,872,2024-03-05,201.36,A,186.71
110159,858,2024-01-31,177.99,D,201.81
110160,562,2024-05-23,46.13,B,20.03
110161,101,2024-03-01,86.23,C,82.95
110162,168,2024-03-28,215.34,B,171.34
110163,578,2024-01-28,29.24,C,46.67
110164,959,2024-07-12,79.03,C,106.91
110165,754,2024-04-13,127.69,D,114.41
110166,659,2024-04-25,58.1,C,47.29
110167,242,2024-01-12,81.14,C,87.04
110168,116,2024-01-19,227.84,C,235.27
110169,272,2024-01-21,152.47,B,87.18
110170,644,2024-01-19,272.03,C,202.17
110171,305,2024-04-26,122.62,C,160.54
110172,38,2024-01-02,150.74,B,177.8
110173,647,2024-01-05,197.95,A,200.62
110174,695,2024-01-20,85.23,B,119.56
110175,526,2024-01-14,237.67,C,247.0
110176,716,2024-01-16,67.62,C,74.6
110177,85,2024-04-05,93.75,A,99.12
110178,244,2024-02-19,108.55,C,109.13
110179,802,2024-01-01,98.98,B,181.57
110180,149,2024-02-03,173.41,A,160.43
110181,639,2024-02-01,99.23,D,123.44
110182,932,2024-01-08,142.06,B,144.98
110183,1000,2024-03-08,350.56,C,361.57
110184,319,2024-03-13,371.34,C,353.43
110185,298,2024-03-17,1.97,C,52.2
110186,945,2024-03-19,227.66,B,212.36
110187,71,2024-01-01,22.12,C,8.05
110188,597,2024-07-03,238.85,B,306.08
110189,650,2024-04-10,312.86,C,342.79
110190,277,2024-05-20,113.12,A,64.25
110191,113,2024-01-01,378.11,B,384.6
110192,976,2024-06-11,87.63,A,100.28
110193,575,2024-04-09,338.37,C,353.27
110194,89,2024-04-18,307.26,C,358.97
110195,77,2024-01-06,43.28,D,40.5
110196,895,2024-03-21,121.15,B,143.61
110197,119,2024-07-12,35.82,B,-14.12
110198,818,2024-03-09,59.55,C,26.84
110199,283,2024-02-20,386.44,D,395.96
110200,229,2024-06-23,237.92,B,258.56
110201,136,2024-02-05,98.3,B,93.91
110202,414,2024-02-24,23.7,B,16.44
110203,991,2024-02-08,33.83,B,40.9
110204,123,2024-06-11,143.79,A,117.59
110205,711,2024-01-05,399.89,B,395.42
110206,30,2024-02-11,283.28,C,251.84
110207,18,2024-03-10,148.19,B,221.96
110208,23,2024-04-04,148.48,C,171.28
110209,38,2024-02-22,200.11,C,208.28
110210,749,2024-05-23,353.92,C,376.49
110211,248,2024-06-19,71.7,C,93.55
110212,361,2024-01-04,197.48,B,210.03
110213,542,2024-01-31,56.64,B,-11.25
110214,119,2024-01-02,186.35,C,140.73
110215,798,2024-01-24,146.7,C,112.68
110216,968,2024-02-16,37.4,C,44.02
110217,460,2024-05-25,200.19,B,172.38
110218,74,2024-04-22,108.94,B,110.69
110219,583,2024-01-09,120.72,B,100.21
110220,935,2024-01-06,78.81,B,89.7
110221,273,2024-02-23,182.96,C,219.38
110222,480,2024-02-15,173.78,B,166.26
110223,325,2024-01-19,273.63,B,292.1
110224,362,2024-05-17,216.51,A,138.79
110225,725,2024-06-06,79.59,C,80.33
110226,991,2024-01-31,283.81,D,313.02
110227,948,2024-05-12,332.54,C,328.86
110228,847,2024-01-30,89.42,C,71.02
110229,141,2024-03-21,127.83,C,106.54
110230,750,2024-02-08,106.72,C,92.53
110231,7,2024-01-08,168.37,B,157.53
110232,728,2024-06-06,83.03,B,121.13
110233,501,2024-02-06,269.92,C,248.55
110234,68,2024-03-20,67.67,B,76.28
110235,828,2024-01-28,118.88,C,138.56
110236,617,2024-01-02,211.13,B,253.52
110237,467,2024-01-07,168.34,B,200.18
110238,430,2024-02-11,174.77,C,161.96
110239,547,2024-03-11,60.92,A,72.56
110240,29,2024-01-25,147.78,C,150.46
110241,356,2024-03-12,322.61,C,408.75
110242,631,2024-03-12,260.22,C,273.8
110243,34,2024-03-14,129.62,C,158.33
110244,904,2024-02-10,166.11,D,166.89
110245,962,2024-05-27,190.62,C,228.1
110246,260,2024-02-10,381.35,C,312.37
110247,834,2024-02-05,113.33,C,109.37
110248,862,2024-01-14,257.4,B,290.26
110249,313,2024-01-23,168.05,B,107.19
110250,861,2024-01-03,322.04,B,273.49
110251,644,2024-03-01,344.56,C,390.77
110252,341,2024-01-18,176.17,D,180.62
110253,713,2024-01-22,98.85,D,167.57
110254,450,2024-03-29,315.54,C,244.68
110255,404,2024-01-24,163.37,A,173.0
110256,625,2024-01-17,50.14,C,24.28
110257,609,2024-01-12,38.35,D,53.36
110258,823,2024-03-30,163.97,B,128.77
110259,6,2024-01-09,8.8,C,-25.31
110260,541,2024-02-06,108.32,C,127.09
110261,336,2024-02-12,330.74,A,248.24
110262,868,2024-03-10,372.55,D,382.72
110263,901,2024-03-01,330.88,A,322.48
110264,677,2024-04-09,166.5,A,158.96
110265,393,2024-01-03,79.02,D,86.3
110266,992,2024-01-22,354.58,B,387.74
110267,549,2024-01-20,185.7,C,155.96
110268,482,2024-01-10,48.41,D,8.3
110269,423,2024-01-21,173.67,D,81.99
110270,575,2024-01-23,317.88,B,364.01
110271,239,2024-02-14,18.89,C,-3.28
110272,250,2024-03-06,143.53,A,125.6
110273,697,2024-01-29,403.0,A,442.8
110274,247,2024-03-17,165.79,D,209.81
110275,552,2024-01-25,61.38,C,82.82
110276,989,2024-01-21,294.08,B,263.8
110277,64,2024-02-16,241.26,C,213.9
110278,735,2024-01-02,185.74,B,173.74
110279,122,2024-01-05,63.46,D,94.03
110280,643,2024-02-02,204.55,C,253.03
110281,811,2024-06-20,257.49,B,248.73
110282,125,2024-03-17,48.09,B,4.15
110283,537,2024-01-06,198.73,D,229.67
110284,823,2024-04-22,133.22,C,84.8
110285,362,2024-03-20,31.42,D,38.0
110286,36,2024-02-26,138.4,C,171.48
110287,108,2024-04-12,115.93,C,102.51
110288,186,2024-02-01,149.93,C,188.33
110289,461,2024-01-16,104.38,C,113.68
110290,615,2024-02-13,37.96,C,57.56
110291,19,2024-02-17,388.32,C,359.27
110292,699,2024-02-16,721.57,C,787.67
110293,912,2024-02-19,119.3,B,129.4
110294,746,2024-06-27,163.74,A,149.6
110295,94,2024-05-19,710.74,D,660.66
110296,743,2024-05-05,62.37,C,74.85
110297,355,2024-04-06,99.12,D,131.85
110298,898,2024-06-21,222.82,C,196.64
110299,128,2024-01-07,192.67,A,217.38
110300,961,2024-01-19,319.58,B,354.99
110301,315,2024-02-10,245.82,C,222.41
110302,816,2024-04-22,424.59,B,394.24
110303,382,2024-02-12,208.98,A,214.73
110304,771,2024-03-23,49.63,A,36.72
110305,922,2024-01-09,120.32,C,105.43
110306,860,2024-01-18,294.15,B,324.29
110307,475,2024-03-19,139.45,A,152.97
110308,398,2024-01-11,201.6,C,250.11
110309,242,2024-01-26,203.91,D,235.67
110310,627,2024-01-19,90.57,D,82.59
110311,152,2024-01-26,115.02,C,80.44
110312,419,2024-03-14,187.3,A,186.53
110313,628,2024-01-28,284.93,B,213.16
110314,994,2024-02-18,51.87,A,54.34
110315,511,2024-01-07,169.24,C,178.94
110316,472,2024-04-08,367.72,C,304.38
110317,262,2024-01-28,159.88,C,136.21
110318,761,2024-03-03,228.17,B,164.85
110319,702,2024-03-18,419.06,D,341.92
110320,479,2024-01-15,185.06,C,233.25
110321,504,2024-05-09,410.45,B,381.47
110322,733,2024-02-27,121.71,C,136.0
110323,256,2024-02-03,339.47,A,245.12
110324,292,2024-01-13,200.89,A,244.26
110325,285,2024-06-20,204.85,C,181.91
110326,141,2024-03-25,229.2,C,228.23
110327,904,2024-01-14,201.84,A,175.36
110328,655,2024-01-25,207.63,C,201.54
110329,289,2024-04-09,513.64,C,426.63
110330,763,2024-03-12,236.23,C,291.42
110331,857,2024-03-28,343.6,C,224.93
110332,144,2024-02-04,88.55,A,78.46
110333,85,2024-03-16,39.21,A,81.91
110334,692,2024-01-30,42.95,C,51.11
110335,101,2024-01-15,55.97,A,78.37
110336,237,2024-03-01,417.09,C,431.55
110337,849,2024-08-11,41.14,C,59.59
110338,418,2024-01-23,148.86,C,153.42
110339,205,2024-02-07,600.51,C,577.12
110340,802,2024-03-08,267.89,A,355.92
110341,127,2024-02-16,108.0,C,106.69
110342,939,2024-04-21,83.2,B,102.36
110343,957,2024-03-27,125.0,C,165.3
110344,975,2024-01-04,209.38,A,235.2
110345,873,2025-01-22,130.14,B,169.47
110346,790,2024-03-24,267.91,A,304.38
110347,307,2024-04-29,499.42,B,564.03
110348,260,2024-03-04,94.68,A,98.97
110349,765,2024-04-26,515.75,A,466.59
110350,177,2024-01-08,190.16,C,157.21
110351,751,2024-01-26,127.08,B,176.26
110352,679,2024-05-05,82.16,C,125.91
110353,727,2024-01-14,244.24,C,207.73
110354,205,2024-01-05,100.07,C,103.06
110355,200,2024-04-03,260.85,C,187.68
110356,513,2024-04-18,168.69,C,157.47
110357,169,2024-01-11,116.97,C,56.14
110358,434,2024-04-25,166.34,C,141.87
110359,509,2024-03-10,238.4,C,283.43
110360,465,2024-02-14,150.9,C,189.61
110361,785,2024-04-16,100.23,D,71.52
110362,264,2024-02-02,88.7,C,97.88
110363,579,2024-01-13,279.07,B,312.93
110364,861,2024-01-21,62.71,B,109.54
110365,118,2024-02-12,93.18,C,100.27
110366,86,2024-02-15,39.03,A,43.62
110367,235,2024-04-08,160.05,D,180.45
110368,322,2024-04-04,71.92,C,39.59
110369,258,2024-02-22,149.9,C,129.44
110370,17,2024-04-01,154.0,B,125.57
110371,585,2024-01-13,161.14,C,128.78
110372,673,2024-01-04,108.3,B,151.2
110373,477,2024-05-04,277.69,C,225.31
110374,733,2024-01-05,130.22,D,156.9
110375,694,2024-01-17,94.8,C,64.85
110376,364,2024-03-12,43.09,A,35.67
110377,249,2024-02-01,309.61,C,311.68
110378,454,2024-05-05,104.6,A,107.46
110379,619,2024-01-22,263.5,C,197.31
110380,902,2024-01-01,125.26,C,128.0
110381,948,2024-01-22,533.25,C,587.32
110382,101,2024-02-21,520.98,B,558.92
110383,813,2024-01-29,209.06,C,175.5
110384,769,2024-02-15,211.01,B,157.9
110385,848,2024-05-05,195.02,A,165.98
110386,819,2024-05-26,129.11,C,119.58
110387,395,2024-01-19,292.66,C,327.23
110388,790,2024-02-07,162.64,C,116.74
110389,674,2024-02-17,63.89,C,46.12
110390,897,2024-06-27,137.72,C,70.86
110391,333,2025-01-30,66.45,A,68.06
110392,49,2024-01-17,62.08,A,72.44
110393,366,2024-03-18,88.1,C,78.25
110394,817,2024-01-29,474.96,C,582.21
110395,506,2024-01-01,228.19,B,293.74
110396,682,2024-01-01,138.04,A,97.29
110397,604,2024-02-07,128.21,C,91.85
110398,945,2024-02-10,176.6,A,133.76
110399,269,2024-01-02,105.26,C,159.01
110400,230,2024-03-10,237.62,A,270.92
110401,862,2024-01-21,186.58,A,161.73
110402,762,2024-02-19,220.54,D,252.34
110403,228,2024-01-22,131.14,C,114.19
110404,708,2024-01-11,606.47,A,555.57
110405,142,2024-02-01,65.8,C,138.24
110406,932,2024-01-16,240.62,B,301.08
110407,696,2024-02-15,110.55,C,89.79
110408,215,2024-01-14,185.56,C,178.15
110409,581,2024-02-12,203.57,C,185.48
110410,46,2024-01-11,520.99,C,643.41
110411,15,2024-03-07,206.19,B,213.86
110412,343,2024-03-25,135.75,A,179.32
110413,136,2024-01-08,100.78,C,144.16
110414,634,2024-02-07,709.73,C,756.9
110415,696,2024-01-05,256.43,B,225.69
110416,267,2024-02-24,285.06,C,336.49
110417,711,2024-01-19,26.81,C,31.1
110418,919,2024-02-14,107.05,B,108.99
110419,685,2024-02-13,240.76,C,222.55
110420,622,2024-06-03,45.36,B,58.0
110421,617,2024-02-17,179.89,C,185.13
110422,411,2024-02-22,400.58,C,444.89
110423,799,2024-01-31,77.48,C,101.21
110424,175,2024-06-27,93.27,C,117.29
110425,501,2024-03-31,343.12,B,368.07
110426,872,2024-01-21,107.47,A,60.04
110427,322,2024-04-21,85.49,B,51.74
110428,876,2024-02-03,432.52,C,392.39
110429,368,2024-04-15,162.46,C,122.15
110430,991,2024-04-13,76.68,C,65.26
110431,573,2024-01-13,358.0,D,442.24
110432,776,2024-03-13,65.27,C,89.64
110433,833,2024-01-21,171.88,C,210.14
110434,409,2024-01-22,197.73,C,188.95
110435,785,2024-01-22,101.47,B,97.7
110436,670,2024-03-18,274.5,A,254.32
110437,408,2024-01-16,83.42,C,72.52
110438,735,2024-01-01,287.48,C,322.55
110439,627,2024-03-16,147.06,C,87.8
110440,766,2024-01-12,72.6,C,67.29
110441,308,2024-01-07,175.02,C,116.72
110442,63,2024-01-17,214.13,C,209.07
110443,61,2024-01-29,26.62,C,14.5
110444,507,2024-02-08,403.41,A,412.2
110445,256,2024-01-03,156.95,B,156.55
110446,77,2024-07-30,119.72,C,154.81
110447,954,2024-03-16,203.78,C,147.63
110448,887,2024-01-24,170.01,B,184.14
110449,975,2024-01-24,112.96,C,113.38
110450,90,2024-02-05,207.6,A,172.8
110451,800,2024-02-29,287.75,C,283.26
110452,365,2024-01-10,126.24,C,172.8
110453,803,2024-01-13,11.21,A,-23.33
110454,272,2024-04-27,261.9,A,274.88
110455,649,2024-01-18,155.26,C,181.36
110456,275,2024-01-29,73.39,A,86.12
110457,936,2024-05-03,219.03,B,240.84
110458,40,2024-03-06,73.26,C,98.29
110459,174,2024-01-26,255.93,B,225.76
110460,499,2024-03-10,63.16,C,91.92
110461,621,2024-01-02,107.43,A,103.77
110462,643,2024-03-20,34.43,C,-24.97
110463,666,2024-02-10,103.96,C,168.97
110464,357,2024-04-10,119.9,C,102.2
110465,584,2024-07-04,156.15,C,196.0
110466,326,2024-06-05,129.71,C,143.8
110467,517,2024-05-23,65.4,C,43.96
110468,725,2024-02-13,151.9,C,139.65
110469,283,2024-01-27,106.11,B,98.67
110470,172,2024-02-07,178.54,B,147.42
110471,294,2024-03-11,82.57,C,124.02
110472,456,2024-05-09,100.61,C,144.73
110473,214,2024-01-14,208.07,A,206.78
110474,983,2024-05-30,134.25,C,155.55
110475,89,2024-04-11,40.63,C,69.87
110476,583,2024-08-19,421.27,B,411.04
110477,846,2024-05-07,272.1,B,263.26
110478,384,2024-01-20,265.71,C,207.19
110479,169,2024-01-07,33.91,C,42.18
110480,826,2024-01-08,21.01,D,39.64
110481,925,2024-01-21,309.98,B,346.67
110482,977,2024-02-27,64.82,C,64.05
110483,435,2024-04-07,182.28,D,164.9
110484,710,2024-05-17,103.66,D,102.14
110485,608,2024-02-28,23.19,C,25.63
110486,319,2024-01-01,89.13,C,69.49
110487,19,2024-01-13,206.06,D,237.6
110488,667,2024-01-07,140.18,A,132.12
110489,94,2024-01-28,476.1,D,474.49
110490,370,2024-02-11,250.62,D,243.54
110491,53,2024-01-03,216.24,D,255.66
110492,865,2024-01-26,181.68,D,259.53
110493,997,2024-01-12,72.97,B,80.29
110494,429,2024-03-03,74.83,A,65.35
110495,523,2024-02-07,158.76,B,127.18
110496,888,2024-02-11,89.74,B,80.35
110497,105,2024-02-03,423.01,B,384.76
110498,522,2024-07-06,247.87,C,304.45
110499,733,2024-01-15,335.62,C,391.09
110500,342,2024-02-13,11.87,B,-19.1
110501,20,2024-03-20,213.13,C,160.86
110502,659,2024-02-18,40.12,B,68.91
110503,856,2024-06-07,375.9,C,406.93
110504,988,2024-01-29,236.4,B,273.71
110505,255,2024-02-07,259.79,A,200.21
110506,642,2024-01-06,268.61,B,282.16
110507,424,2024-02-26,99.21,B,98.85
110508,247,2024-01-21,511.15,C,604.98
110509,146,2024-01-11,246.21,C,247.76
110510,82,2024-02-17,184.5,C,129.02
110511,514,2024-02-15,108.49,C,144.05
110512,815,2024-01-05,147.63,C,128.36
110513,433,2024-03-12,363.73,C,339.12
110514,375,2024-02-28,127.64,D,151.72
110515,760,2024-01-13,96.11,C,36.58
110516,919,2024-02-08,227.11,C,218.55
110517,47,2024-03-17,156.98,C,185.84
110518,500,2024-02-15,98.12,C,74.03
110519,507,2024-01-31,317.39,C,292.01
110520,591,2024-01-24,67.86,A,56.88
110521,124,2024-02-26,130.69,C,172.56
110522,345,2024-06-16,78.03,B,74.14
110523,429,2024-03-07,503.67,C,518.91
110524,594,2024-01-05,242.16,B,241.42
110525,789,2024-02-07,203.13,D,229.49
110526,431,2024-05-12,81.23,C,99.0
110527,32,2024-01-06,503.64,C,549.37
110528,787,2024-09-26,43.12,C,60.88
110529,146,2024-06-27,129.14,D,52.59
110530,792,2024-01-05,144.3,B,183.92
110531,943,2024-06-11,44.08,A,40.77
110532,618,2024-01-28,170.53,C,203.58
110533,670,2024-04-21,92.47,A,25.39
110534,93,2024-02-02,402.75,C,413.24
110535,246,2024-02-04,53.57,B,57.5
110536,341,2024-03-01,259.34,B,196.98
110537,661,2024-03-30,172.96,B,174.37
110538,304,2024-01-03,305.14,C,279.72
110539,450,2024-02-23,140.1,C,117.27
110540,941,2024-01-13,74.94,D,131.74
110541,129,2024-01-26,444.82,B,517.36
110542,534,2024-01-26,440.17,B,397.69
110543,568,2024-02-07,263.83,B,221.19
110544,424,2024-01-25,231.27,C,279.24
110545,38,2024-01-07,198.54,A,211.19
110546,531,2024-01-10,240.85,D,318.23
110547,915,2024-01-03,641.29,D,604.14
110548,706,2024-02-08,52.55,C,88.68
110549,605,2024-07-04,160.06,B,192.93
110550,882,2024-01-08,105.87,B,32.77
110551,882,2024-06-24,170.58,A,143.22
110552,215,2024-03-20,49.07,B,8.95
110553,687,2024-03-01,70.25,B,22.45
110554,826,2024-03-03,64.91,C,54.58
110555,953,2024-04-15,238.24,C,199.46
110556,256,2024-01-07,156.27,C,187.07
110557,506,2024-02-12,35.15,C,5.53
110558,766,2024-03-12,34.21,D,37.5
110559,432,2024-02-23,23.09,A,60.24
110560,475,2024-04-17,134.69,B,128.8
110561,557,2024-01-05,143.51,B,203.38
110562,215,2024-03-11,150.36,C,131.44
110563,220,2024-02-15,86.76,A,75.58
